id,lat,lon,user,uid,version,changeset,timestamp
4281200012,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
3305137910,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
316946938,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
1078989910,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
4851434231,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
2693103859,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
4573537687,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
2494963835,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
2619788683,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
3430746716,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
325688988,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
5251086016,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
2494963731,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
322773055,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
4465310982,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
928861063,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
4793451591,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
2963533109,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
2475112830,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
275665218,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
663732341,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
2693103802,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
231775439,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
732197732,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
321238642,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
288676491,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
2769523818,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
394862595,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
267113318,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
248769577,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
322783241,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
21890105,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
201239037,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
833391974,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
249734785,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
248571222,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
1239983981,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
1575532760,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
2835259869,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
275812671,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
4793451627,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
4573537338,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
201234469,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
1422927415,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
4439096277,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
2769524015,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
1610510711,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
1576580817,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
420504220,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
275665543,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
3639252921,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
2494963556,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
4439096124,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
4573537686,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
6441481659,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
2389995570,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
321802677,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
7334312819,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
248647865,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
661103718,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
539773252,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
3107718056,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
4297712285,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
330319066,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
298658174,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
442667423,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
4465310994,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
346125257,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
249734475,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
2598423439,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
275902356,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
712621228,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
3599557858,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
929221525,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
4917728401,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
2798931128,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
1363535005,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
712611873,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
4716808602,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
4783256542,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
249754168,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
663732192,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
2798931131,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
4573537647,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
262990036,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
712611893,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
2083041792,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
4573537799,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
682245835,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
671762617,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
2693103869,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
322783244,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
1575532847,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
7644064517,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
4466773649,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
411013587,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
3184245246,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
2798931171,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
3867136583,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
267116531,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
82468435,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
448161391,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
270922737,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
1842039386,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
4287792843,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
4281199995,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
4793451604,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
2474881818,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
249741091,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
4777591854,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
2887150609,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
4520228009,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
245186790,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
442667588,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
275941125,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
1950627158,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
6220665651,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
248644010,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
4466773597,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
2502728677,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
365937698,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
389687517,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
4465310952,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
2194081747,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
249738895,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
346125742,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
344414585,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
495317806,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
671762621,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
247372420,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
442667442,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
1844695372,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
5732508295,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
1610510982,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
2083041653,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
2474881701,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
249733701,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
322770978,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
7091617462,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
4573537683,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
495317832,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
1648582854,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
323312166,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
2593585337,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
4826498198,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
2083041640,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
201223988,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
3800709152,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
3635188528,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
1369124261,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
4273284152,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
237791311,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
247693176,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
3354454296,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
3657812366,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
2494963824,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
3305141980,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
4479629902,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
814135802,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
262978572,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
288679550,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
427174589,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
261991909,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
2598423593,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
4783256539,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
270922746,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
4826498083,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
712621195,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
4254612884,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
394862584,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
1686938207,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
3790191216,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
2693103892,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
394862588,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
1351846678,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
2502728754,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
4783256532,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
201236871,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
5793937418,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
1647281610,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
4685238262,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
4811618457,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
267116781,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
312949567,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
3354453580,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
925211996,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
1950627173,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
3337380854,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
661103716,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
2390372236,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
2494963758,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
323887099,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
2083041784,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
4917728402,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
4826498117,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
2474881697,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
2083041641,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
6164235919,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
3305142003,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
2917171608,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
275665206,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
322770972,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
4449193406,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
442667605,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
712621191,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
663732205,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
4573537829,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
2474881660,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
4287792828,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
322792138,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
1576580748,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
4793451573,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
2593585221,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
2475112792,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
275654895,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
3305141422,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
7603663790,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
249738893,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
1077129528,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
3823956306,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
1398991080,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
4851434234,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
4273283554,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
2855853878,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
716591111,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
1577015152,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
427174693,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
4479629779,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
298505391,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
275665549,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
2621383619,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
495317824,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
4851434251,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
323555380,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
1422927404,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
289562334,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
4466773652,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
275653623,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
4874271812,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
2494963600,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
270922753,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
540389532,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
817656055,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
2474882189,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
4479629782,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
4466773659,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
196426848,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
4466773614,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
2266979689,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
4287792385,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
2917171429,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
2474882518,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
2177766347,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
1035890391,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
4270534826,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
2597254152,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
2474881736,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
1648582867,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
2693103860,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
7603737344,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
321239042,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
4826498283,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
4107318822,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
2917171219,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
4783256504,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
3107718039,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
7238138544,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
4851434248,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
4783256556,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
2886742972,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
5854305677,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
3305137911,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
248570767,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
21889948,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
322771157,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
4851434243,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
4466773606,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
237791304,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
2916993624,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
3384209040,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
540389923,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
4459995084,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
660649079,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
4459995023,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
660653419,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
928860930,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
936667658,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
936667662,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
2494963921,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
732197708,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
3102116150,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
925211956,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
2866309695,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
201223995,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
56012322,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
660951244,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
4685238259,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
2874770526,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
929294534,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
3824222059,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
4793451595,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
279468834,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
4745947250,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
3800709158,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
1610510928,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
663732201,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
249738533,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
1239983978,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
2982701437,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
323462272,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
2891924610,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
682235529,0.0,0.0,dummy,-1,1,-1,2020-09-25T00:00:00Z
